claim_id,manuscript_line,claim_text,claim_scope,evidence_class,mapping_status,matched_inferential_rows,matched_planned_rows,report_family,environment_or_severity,contrast_name,metric,report_holm_paired_t_p,report_holm_wilcoxon_p,source_file,source_row,source_kind,reason_if_unresolved
conclusion_count_recurrence.01,2471,"Under that condition, count gating improves the tested \dqncomparator{} on selected compact tasks.",primary_confirmatory,confirmatory,mapped,1,1,confirmatory_extended_compact.planned,FrozenLake-4x4-slippery,count_vs_validated_dqn,return_auc,7.782531065181626e-12,3.289140150347484e-05,results/confirmatory_extended_compact/planned_contrasts.csv,6,planned,
conclusion_count_recurrence.02,2471,"Under that condition, count gating improves the tested \dqncomparator{} on selected compact tasks.",primary_confirmatory,confirmatory,mapped,1,1,confirmatory_extended_compact.planned,FrozenLake-8x8-slippery,count_vs_validated_dqn,return_auc,0.01259408721333,0.0139748710675017,results/confirmatory_extended_compact/planned_contrasts.csv,7,planned,
conclusion_count_recurrence.03,2471,"Under that condition, count gating improves the tested \dqncomparator{} on selected compact tasks.",primary_confirmatory,confirmatory,mapped,1,1,confirmatory_extended_compact.planned,CliffWalking-v1,count_vs_validated_dqn,return_auc,6.5312693150101514e-09,2.625486524014062e-05,results/confirmatory_extended_compact/planned_contrasts.csv,2,planned,
conclusion_abstention.01,2471,"Independent replication shows that support abstention repairs this specific FourRooms failure, but does not become a universal solution or generally outperform tabular Q-learning.",replication,replication,mapped,1,1,support_abstention_replication.planned,FourRooms-7-unseen-goals,support_abstain_vs_count,return_auc,6.060556276798352e-28,3.725290298461914e-08,results/support_abstention_replication/planned_contrasts.csv,3,planned,
conclusion_abstention.02,2471,"Independent replication shows that support abstention repairs this specific FourRooms failure, but does not become a universal solution or generally outperform tabular Q-learning.",replication,replication,mapped,1,1,support_abstention_replication.planned,FourRooms-9-slip-unseen-goals,support_abstain_vs_count,return_auc,7.981131918274824e-28,3.725290298461914e-08,results/support_abstention_replication/planned_contrasts.csv,4,planned,
conclusion_abstention.03,2471,"Independent replication shows that support abstention repairs this specific FourRooms failure, but does not become a universal solution or generally outperform tabular Q-learning.",replication,replication,mapped,1,1,support_abstention_replication.planned,FourRooms-11-slip-unseen-goals,support_abstain_vs_count,return_auc,4.538460162607139e-28,3.725290298461914e-08,results/support_abstention_replication/planned_contrasts.csv,2,planned,
conclusion_abstention.04,2471,"Independent replication shows that support abstention repairs this specific FourRooms failure, but does not become a universal solution or generally outperform tabular Q-learning.",replication,replication,mapped,1,1,support_abstention_replication.planned,FourRooms-7-unseen-goals,support_abstain_vs_tabular,return_auc,0.4008874385636244,0.4703701268881559,results/support_abstention_replication/planned_contrasts.csv,19,planned,
conclusion_abstention.05,2471,"Independent replication shows that support abstention repairs this specific FourRooms failure, but does not become a universal solution or generally outperform tabular Q-learning.",replication,replication,mapped,1,1,support_abstention_replication.planned,FourRooms-9-slip-unseen-goals,support_abstain_vs_tabular,return_auc,1.0,1.0,results/support_abstention_replication/planned_contrasts.csv,20,planned,
conclusion_abstention.06,2471,"Independent replication shows that support abstention repairs this specific FourRooms failure, but does not become a universal solution or generally outperform tabular Q-learning.",replication,replication,mapped,1,1,support_abstention_replication.planned,FourRooms-11-slip-unseen-goals,support_abstain_vs_tabular,return_auc,1.0,1.0,results/support_abstention_replication/planned_contrasts.csv,18,planned,
conclusion_approximate_support.01,2471,Approximate support improves over the exact count gate but also remains below strong non-neural comparators.,primary_confirmatory,confirmatory,mapped,1,1,approximate_support.planned,ApplicationNavigation-deployment-goal-shift,knn_vs_exact_count,return_auc,0.016406923351572,0.0208498518913984,results/approx_support/planned_contrasts.csv,2,planned,
conclusion_approximate_support.02,2471,Approximate support improves over the exact count gate but also remains below strong non-neural comparators.,primary_confirmatory,confirmatory,mapped,1,1,approximate_support.planned,ApplicationNavigation-deployment-goal-shift,feature_distance_vs_exact_count,return_auc,0.0041547241200469,0.0043755508959293,results/approx_support/planned_contrasts.csv,3,planned,
conclusion_approximate_support.03,2471,Approximate support improves over the exact count gate but also remains below strong non-neural comparators.,primary_confirmatory,confirmatory,mapped,1,1,approximate_support.planned,ApplicationNavigation-deployment-goal-shift,knn_vs_tabular,return_auc,9.356662884330322e-10,7.450580596923828e-09,results/approx_support/planned_contrasts.csv,4,planned,
conclusion_approximate_support.04,2471,Approximate support improves over the exact count gate but also remains below strong non-neural comparators.,primary_confirmatory,confirmatory,mapped,1,1,approximate_support.planned,ApplicationNavigation-deployment-goal-shift,feature_distance_vs_tabular,return_auc,2.832740095514615e-09,2.7939677238464355e-08,results/approx_support/planned_contrasts.csv,5,planned,
conclusion_relative_reliability.01,2471,"\begin{reviewerone} Relative estimator reliability improves over count gating in the original mechanism-targeted recurring-state shift, but the independent transition and observation replications are null and the localized multi-step replication is negative.",primary_confirmatory,confirmatory,mapped,1,1,fuzzy_reliability_shift.planned,ReliabilityShift-boundary-020-confirmatory,fuzzy_shift_vs_count,return_auc,2.0907313977497543e-34,3.462252789839457e-06,results/fuzzy_reliability_shift_confirmatory/planned_contrasts.csv,2,planned,
conclusion_relative_reliability.02,2471,"\begin{reviewerone} Relative estimator reliability improves over count gating in the original mechanism-targeted recurring-state shift, but the independent transition and observation replications are null and the localized multi-step replication is negative.",primary_confirmatory,confirmatory,mapped,1,1,fuzzy_reliability_shift.planned,ReliabilityShift-boundary-030-confirmatory,fuzzy_shift_vs_count,return_auc,1.6840656980220476e-29,3.462252789839457e-06,results/fuzzy_reliability_shift_confirmatory/planned_contrasts.csv,3,planned,
conclusion_fallback,2471,\end{reviewerone} The risk-adjusted fallback study shows that deterministic map verification can outperform free or penalized holding inside the synthetic case.,primary_confirmatory,confirmatory,mapped,1,1,application_risk_variants.planned,ApplicationNavigation-risk-adjusted-fallbacks,verified_safe_vs_hold_penalized,risk_adjusted_score,7.566539759204621e-14,5.587935447692871e-09,results/application_risk_variants/planned_contrasts.csv,4,planned,
abstract_independent_shift_replication.01,37,"Battery sag, actuator dispersion, real estimator and calibration error, flight-computer timing, radio transport, and physical failsafe behavior remain untested transfer factors.\end{reviewerone} \begin{reviewerone} Three locked independent shift generators materially narrow the earlier mechanism-targeted result: relative-reliability fuzzy gating does not significantly differ from count gating for the transition and observation shifts and is significantly worse for the localized multi-step shift; the matched crisp mapping is better in that localized generator.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,2,planned,
abstract_independent_shift_replication.02,37,"Battery sag, actuator dispersion, real estimator and calibration error, flight-computer timing, radio transport, and physical failsafe behavior remain untested transfer factors.\end{reviewerone} \begin{reviewerone} Three locked independent shift generators materially narrow the earlier mechanism-targeted result: relative-reliability fuzzy gating does not significantly differ from count gating for the transition and observation shifts and is significantly worse for the localized multi-step shift; the matched crisp mapping is better in that localized generator.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,4,planned,
abstract_independent_shift_replication.03,37,"Battery sag, actuator dispersion, real estimator and calibration error, flight-computer timing, radio transport, and physical failsafe behavior remain untested transfer factors.\end{reviewerone} \begin{reviewerone} Three locked independent shift generators materially narrow the earlier mechanism-targeted result: relative-reliability fuzzy gating does not significantly differ from count gating for the transition and observation shifts and is significantly worse for the localized multi-step shift; the matched crisp mapping is better in that localized generator.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.072807621811019e-06,2.3562461137771606e-06,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,6,planned,
abstract_independent_shift_replication.04,37,"Battery sag, actuator dispersion, real estimator and calibration error, flight-computer timing, radio transport, and physical failsafe behavior remain untested transfer factors.\end{reviewerone} \begin{reviewerone} Three locked independent shift generators materially narrow the earlier mechanism-targeted result: relative-reliability fuzzy gating does not significantly differ from count gating for the transition and observation shifts and is significantly worse for the localized multi-step shift; the matched crisp mapping is better in that localized generator.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.983946645155876e-06,4.805624485015869e-07,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,7,planned,
abstract_support_replication.01,37,"Independent support-estimator replication instead finds that the development-selected raw-normalized estimator improves over exact count gating in each of three generators, while neither learned embeddings nor density estimation is universally best.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-application-goal-shift,support-final-application-goal-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,3.477626078415971e-13,2.2351741790771484e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,10,planned,
abstract_support_replication.02,37,"Independent support-estimator replication instead finds that the development-selected raw-normalized estimator improves over exact count gating in each of three generators, while neither learned embeddings nor density estimation is universally best.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-observation-shift,support-final-observation-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,4.894079064543021e-12,3.3527612686157227e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,22,planned,
abstract_support_replication.03,37,"Independent support-estimator replication instead finds that the development-selected raw-normalized estimator improves over exact count gating in each of three generators, while neither learned embeddings nor density estimation is universally best.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-transition-dynamics-shift,support-final-transition-dynamics-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,2.121070678168176e-07,4.917383193969727e-07,results/reviewer1_remaining/support_final/planned_contrasts.csv,34,planned,
abstract_temporal_null.01,37,"In a separate 30-seed sensorized SIL replication, the selected temporal model does not significantly improve over feed-forward DQN and every tested controller has zero waypoint success.",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,combined_executed_condition,selected_temporal_drqn_vs_feed_forward_dqn,normalized_return_auc,0.7069449290251001,0.9113215170800686,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,2,planned,
abstract_temporal_null.02,37,"In a separate 30-seed sensorized SIL replication, the selected temporal model does not significantly improve over feed-forward DQN and every tested controller has zero waypoint success.",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,latency_only,selected_temporal_drqn_vs_feed_forward_dqn,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,6,planned,
rq8b_complete_replication.01,1749,"For the localized multi-step generator, fuzzy relative reliability is worse than count gating by $-0.993$ [$-1.270$, $-0.711$] (Holm paired-$t$ $p=1.07\times10^{-6}$; Holm Wilcoxon $p=2.36\times10^{-6}$).",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,2,planned,
rq8b_complete_replication.02,1749,"For the localized multi-step generator, fuzzy relative reliability is worse than count gating by $-0.993$ [$-1.270$, $-0.711$] (Holm paired-$t$ $p=1.07\times10^{-6}$; Holm Wilcoxon $p=2.36\times10^{-6}$).",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,4,planned,
rq8b_complete_replication.03,1749,"For the localized multi-step generator, fuzzy relative reliability is worse than count gating by $-0.993$ [$-1.270$, $-0.711$] (Holm paired-$t$ $p=1.07\times10^{-6}$; Holm Wilcoxon $p=2.36\times10^{-6}$).",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.072807621811019e-06,2.3562461137771606e-06,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,6,planned,
rq8b_complete_replication.04,1749,"For the localized multi-step generator, fuzzy relative reliability is worse than count gating by $-0.993$ [$-1.270$, $-0.711$] (Holm paired-$t$ $p=1.07\times10^{-6}$; Holm Wilcoxon $p=2.36\times10^{-6}$).",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.983946645155876e-06,4.805624485015869e-07,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,7,planned,
rq8b_complete_replication.05,1749,"For the localized multi-step generator, fuzzy relative reliability is worse than count gating by $-0.993$ [$-1.270$, $-0.711$] (Holm paired-$t$ $p=1.07\times10^{-6}$; Holm Wilcoxon $p=2.36\times10^{-6}$).",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,0.0309299296957659,0.0513349324464798,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,3,planned,
rq8b_complete_replication.06,1749,"For the localized multi-step generator, fuzzy relative reliability is worse than count gating by $-0.993$ [$-1.270$, $-0.711$] (Holm paired-$t$ $p=1.07\times10^{-6}$; Holm Wilcoxon $p=2.36\times10^{-6}$).",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,5,planned,
rq8c_support_primary.01,1790,"Against exact count gating, the selected estimator improves normalized return AUC by $2.204$ [95\% CI $1.909$, $2.529$], $0.486$ [$0.411$, $0.562$], and $0.414$ [$0.309$, $0.523$], respectively; all three paired-$t$ and Wilcoxon tests survive their report-level Holm families (Table~\ref{tab:support-final}).",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-application-goal-shift,support-final-application-goal-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,3.477626078415971e-13,2.2351741790771484e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,10,planned,
rq8c_support_primary.02,1790,"Against exact count gating, the selected estimator improves normalized return AUC by $2.204$ [95\% CI $1.909$, $2.529$], $0.486$ [$0.411$, $0.562$], and $0.414$ [$0.309$, $0.523$], respectively; all three paired-$t$ and Wilcoxon tests survive their report-level Holm families (Table~\ref{tab:support-final}).",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-observation-shift,support-final-observation-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,4.894079064543021e-12,3.3527612686157227e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,22,planned,
rq8c_support_primary.03,1790,"Against exact count gating, the selected estimator improves normalized return AUC by $2.204$ [95\% CI $1.909$, $2.529$], $0.486$ [$0.411$, $0.562$], and $0.414$ [$0.309$, $0.523$], respectively; all three paired-$t$ and Wilcoxon tests survive their report-level Holm families (Table~\ref{tab:support-final}).",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-transition-dynamics-shift,support-final-transition-dynamics-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,2.121070678168176e-07,4.917383193969727e-07,results/reviewer1_remaining/support_final/planned_contrasts.csv,34,planned,
rq8c_support_tabular_boundary.01,1790,"The raw estimator nevertheless trails tabular Q-learning in the application and observation generators, and its dynamics comparison with tabular learning is test-sensitive.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-application-goal-shift,support-final-application-goal-shift,raw_normalized_s1_vs_tabular,normalized_return_auc,2.0431995446033491e-10,4.4703483581542975e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,12,planned,
rq8c_support_tabular_boundary.02,1790,"The raw estimator nevertheless trails tabular Q-learning in the application and observation generators, and its dynamics comparison with tabular learning is test-sensitive.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-observation-shift,support-final-observation-shift,raw_normalized_s1_vs_tabular,normalized_return_auc,6.236638179749619e-16,2.2351741790771484e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,24,planned,
rq8c_support_tabular_boundary.03,1790,"The raw estimator nevertheless trails tabular Q-learning in the application and observation generators, and its dynamics comparison with tabular learning is test-sensitive.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-transition-dynamics-shift,support-final-transition-dynamics-shift,raw_normalized_s1_vs_tabular,normalized_return_auc,0.0571826712456303,0.0407148990780115,results/reviewer1_remaining/support_final/planned_contrasts.csv,36,planned,
rq9_temporal_final_null.01,1993,"In the combined condition, selected DRQN minus feed-forward DQN is $0.040$ [95\% CI $-0.008$, $0.089$] in normalized return AUC (report Holm paired-$t$ $p=0.707$; Wilcoxon $p=0.911$).",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,combined_executed_condition,selected_temporal_drqn_vs_feed_forward_dqn,normalized_return_auc,0.7069449290251001,0.9113215170800686,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,2,planned,
rq9_temporal_final_null.02,1993,"In the combined condition, selected DRQN minus feed-forward DQN is $0.040$ [95\% CI $-0.008$, $0.089$] in normalized return AUC (report Holm paired-$t$ $p=0.707$; Wilcoxon $p=0.911$).",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,latency_only,selected_temporal_drqn_vs_feed_forward_dqn,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,6,planned,
rq9_controller_shaped_return.01,1993,"The model-based controller has significantly higher shaped return than feed-forward DQN in both conditions, but also has zero success; that contrast therefore does not establish task competence.",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,combined_executed_condition,sensorized_controller_vs_feed_forward_dqn,normalized_return_auc,4.4021625517447564e-16,1.4901161193847656e-08,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,5,planned,
rq9_controller_shaped_return.02,1993,"The model-based controller has significantly higher shaped return than feed-forward DQN in both conditions, but also has zero success; that contrast therefore does not establish task competence.",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,latency_only,sensorized_controller_vs_feed_forward_dqn,normalized_return_auc,1.2266623092519598e-16,1.4901161193847656e-08,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,9,planned,
discussion_independent_shift_boundary.01,2189,"Relative reliability does not significantly differ from count gating for two mechanisms and is significantly worse for the localized multi-step mechanism, where the crisp mapping also dominates the fuzzy mapping.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,2,planned,
discussion_independent_shift_boundary.02,2189,"Relative reliability does not significantly differ from count gating for two mechanisms and is significantly worse for the localized multi-step mechanism, where the crisp mapping also dominates the fuzzy mapping.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,4,planned,
discussion_independent_shift_boundary.03,2189,"Relative reliability does not significantly differ from count gating for two mechanisms and is significantly worse for the localized multi-step mechanism, where the crisp mapping also dominates the fuzzy mapping.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.072807621811019e-06,2.3562461137771606e-06,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,6,planned,
discussion_independent_shift_boundary.04,2189,"Relative reliability does not significantly differ from count gating for two mechanisms and is significantly worse for the localized multi-step mechanism, where the crisp mapping also dominates the fuzzy mapping.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.983946645155876e-06,4.805624485015869e-07,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,7,planned,
conclusion_independent_shift_boundary.01,2471,"\begin{reviewerone} Relative estimator reliability improves over count gating in the original mechanism-targeted recurring-state shift, but the independent transition and observation replications are null and the localized multi-step replication is negative.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,2,planned,
conclusion_independent_shift_boundary.02,2471,"\begin{reviewerone} Relative estimator reliability improves over count gating in the original mechanism-targeted recurring-state shift, but the independent transition and observation replications are null and the localized multi-step replication is negative.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,4,planned,
conclusion_independent_shift_boundary.03,2471,"\begin{reviewerone} Relative estimator reliability improves over count gating in the original mechanism-targeted recurring-state shift, but the independent transition and observation replications are null and the localized multi-step replication is negative.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.072807621811019e-06,2.3562461137771606e-06,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,6,planned,
conclusion_independent_shift_boundary.04,2471,"\begin{reviewerone} Relative estimator reliability improves over count gating in the original mechanism-targeted recurring-state shift, but the independent transition and observation replications are null and the localized multi-step replication is negative.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.983946645155876e-06,4.805624485015869e-07,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,7,planned,
rq8b_transition_observation_values.01,1749,"For the transition-dynamics and observation shifts, the fuzzy relative-reliability differences from count gating are respectively $-0.015$ [95\% bootstrap CI $-0.072$, $0.044$] and $0.000$ [$-0.042$, $0.044$], with both report-level Holm tests equal to 1.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,2,planned,
rq8b_transition_observation_values.02,1749,"For the transition-dynamics and observation shifts, the fuzzy relative-reliability differences from count gating are respectively $-0.015$ [95\% bootstrap CI $-0.072$, $0.044$] and $0.000$ [$-0.042$, $0.044$], with both report-level Holm tests equal to 1.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,relative_reliability_fuzzy_vs_count_gated_tau_20,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,4,planned,
rq8b_localized_crisp,1749,"The matched crisp mapping is better than fuzzy in the same generator by $1.024$ [$0.729$, $1.334$], with 29 wins and one loss.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-localized-multistep-reward-or-policy-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.983946645155876e-06,4.805624485015869e-07,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,7,planned,
rq8b_crisp_sensitivity.01,1749,"The transition crisp--fuzzy contrast is test-sensitive (Holm paired-$t$ $p=0.031$, Holm Wilcoxon $p=0.051$); the observation contrast is null.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-transition-dynamics-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,0.0309299296957659,0.0513349324464798,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,3,planned,
rq8b_crisp_sensitivity.02,1749,"The transition crisp--fuzzy contrast is test-sensitive (Holm paired-$t$ $p=0.031$, Holm Wilcoxon $p=0.051$); the observation contrast is null.",replication,replication,mapped,1,1,reviewer1_comment6_shift_primary,final-observation-shift,same_input_crisp_vs_relative_reliability_fuzzy,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/final_shifts/planned_contrasts.csv,5,planned,
rq9_temporal_latency_value,1993,"In the isolated latency condition the difference is $0.021$ [$-0.024$, $0.065$], with both Holm values equal to 1.",replication,replication,mapped,1,1,reviewer1_comment9_sensorized_final_eight_rows,latency_only,selected_temporal_drqn_vs_feed_forward_dqn,normalized_return_auc,1.0,1.0,results/reviewer1_remaining/sensorized_final/planned_contrasts.csv,6,planned,
discussion_support_final_boundary.01,2189,"In contrast, the selected raw-normalized support estimator improves over exact counting across all three support-final generators, while still failing to dominate tabular learning and while learned/density variants offer no general advantage.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-application-goal-shift,support-final-application-goal-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,3.477626078415971e-13,2.2351741790771484e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,10,planned,
discussion_support_final_boundary.02,2189,"In contrast, the selected raw-normalized support estimator improves over exact counting across all three support-final generators, while still failing to dominate tabular learning and while learned/density variants offer no general advantage.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-observation-shift,support-final-observation-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,4.894079064543021e-12,3.3527612686157227e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,22,planned,
discussion_support_final_boundary.03,2189,"In contrast, the selected raw-normalized support estimator improves over exact counting across all three support-final generators, while still failing to dominate tabular learning and while learned/density variants offer no general advantage.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-transition-dynamics-shift,support-final-transition-dynamics-shift,raw_normalized_s1_vs_exact_count_gate,normalized_return_auc,2.121070678168176e-07,4.917383193969727e-07,results/reviewer1_remaining/support_final/planned_contrasts.csv,34,planned,
discussion_support_final_boundary.04,2189,"In contrast, the selected raw-normalized support estimator improves over exact counting across all three support-final generators, while still failing to dominate tabular learning and while learned/density variants offer no general advantage.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-application-goal-shift,support-final-application-goal-shift,raw_normalized_s1_vs_tabular,normalized_return_auc,2.0431995446033491e-10,4.4703483581542975e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,12,planned,
discussion_support_final_boundary.05,2189,"In contrast, the selected raw-normalized support estimator improves over exact counting across all three support-final generators, while still failing to dominate tabular learning and while learned/density variants offer no general advantage.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-observation-shift,support-final-observation-shift,raw_normalized_s1_vs_tabular,normalized_return_auc,6.236638179749619e-16,2.2351741790771484e-08,results/reviewer1_remaining/support_final/planned_contrasts.csv,24,planned,
discussion_support_final_boundary.06,2189,"In contrast, the selected raw-normalized support estimator improves over exact counting across all three support-final generators, while still failing to dominate tabular learning and while learned/density variants offer no general advantage.",replication,replication,mapped,1,1,reviewer1_comment8_support_final.support-final-transition-dynamics-shift,support-final-transition-dynamics-shift,raw_normalized_s1_vs_tabular,normalized_return_auc,0.0571826712456303,0.0407148990780115,results/reviewer1_remaining/support_final/planned_contrasts.csv,36,planned,
